Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Energie moyenne journalière des consommations totales (Wh/jour);Energie moyenne journalière des consommations HTA télérelevées à courbe de charge (Wh/jour);Energie moyenne journalière des consommations totales profilées (Wh/jour);Energie moyenne journalière des consommations HTA profilées (Wh/jour);Energie moyenne journalière des consommations PME-PMI profilées (Wh/jour);Energie moyenne journalière des consommations professionnelles profilées (Wh/jour);Energie moyenne journalière des consommations résidentielles profilées (Wh/jour);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°Celcius);Température moyenne journalière normale lissée (°Celcius);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Energie moyenne journalière des consommations HTA totales (Wh/jour);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2016-05-05;5;29235330979.0;1820582313.0;2125065650.0;30524658682.0;8845237775.0;21679420907.0;1381687969.0;3169083087.0;3136539734.0;13992110118.0;5487508777.0;4970875090.0;516633687.0;491563199.0;71469.0;13.6;14.7;2929386674.0;1251084838.0;252533112.0;10226925744.0;;1307034204.0
2016-04-30;4;37797111792.0;1051100750.0;2930048157.0;37670964851.0;8948198635.0;28722766216.0;1059364997.0;4155854863.0;4475508481.0;19032037874.0;4203442863.0;3707417660.0;496025203.0;470167570.0;69442.0;9.1;14.0;2048608896.0;840658209.0;348440896.0;10007563632.0;;1314175759.0
2016-04-29;4;40930197500.0;1127685042.0;2827989882.0;41403528882.0;12166207035.0;29237321847.0;1537079280.0;5035757054.0;4929016819.0;17735468693.0;4792018924.0;4295943267.0;496075657.0;470166413.0;69442.0;9.3;13.9;2313140056.0;1171017413.0;363012618.0;13703286315.0;;1307861456.0
2016-03-01;3;52978186292.0;1557120375.0;4044069237.0;53933330201.0;13444681520.0;40488648681.0;2030578413.0;6710799277.0;6753978758.0;24993292233.0;7081540577.0;6747748660.0;333791918.0;308944627.0;77746.0;5.7;7.4;3754240347.0;681468190.0;525207056.0;15475259933.0;;2645829534.0
2016-03-21;3;45803334146.0;579082500.0;3295909302.0;46520870482.0;12439766252.0;34081104230.0;1634572188.0;6144239945.0;5424706632.0;20877585465.0;5035464459.0;4622904312.0;412560146.0;387958258.0;76102.0;7.8;9.1;1596118236.0;839755425.0;442936319.0;14074338440.0;;2599590797.0
2016-03-29;3;41973236021.0;2079120063.0;2930152178.0;44135802397.0;12268839397.0;31866963000.0;1796931710.0;6255577224.0;5395127284.0;18419326781.0;7561995478.0;7122867118.0;439128360.0;413424011.0;75047.0;10.3;10.0;4201461299.0;784217129.0;390156861.0;14065771107.0;;2576317051.0
2016-03-17;3;49632725896.0;571769354.0;3686976608.0;49754351020.0;13176126735.0;36578224285.0;1825862717.0;6215614483.0;6037967807.0;22498779278.0;4870289934.0;4486063424.0;384226510.0;359870601.0;76363.0;7.0;8.7;1580735535.0;696219052.0;489918847.0;15001989452.0;;2593335348.0
2016-04-01;4;45755095104.0;707714250.0;3296484916.0;45101719949.0;12470191243.0;32631528705.0;1696773640.0;5873985990.0;5540926878.0;19519842197.0;3782307087.0;3341757076.0;440550011.0;416035817.0;74889.0;9.5;10.3;1484506313.0;737426116.0;431483077.0;14166964883.0;;1560374658.0
2016-06-23;6;33989417958.0;1051581229.0;2230371095.0;34486836825.0;13277786976.0;21209049848.0;1513674690.0;4925701019.0;3958913412.0;10810760727.0;4047104996.0;3486172000.0;560932996.0;541935360.0;92501.0;22.1;19.9;1502454590.0;1278117061.0;267733806.0;14791461666.0;;1266533346.0
2016-07-10;7;27143079167.0;923521979.0;1812919210.0;28009389304.0;8546815085.0;19462574219.0;942119298.0;3687298156.0;3089851048.0;11743305718.0;3834115035.0;3235983368.0;598131667.0;583788233.0;103975.0;22.8;21.2;1473614465.0;1301622483.0;231363708.0;9488934383.0;;1058877934.0
2016-07-21;7;35012281708.0;348812375.0;2147460370.0;34857576597.0;13224299228.0;21633277368.0;1689334022.0;5207210870.0;3917689694.0;10819042782.0;2641848349.0;2064351028.0;577497321.0;565470562.0;103870.0;23.3;21.6;590071271.0;1073139208.0;300280715.0;14913633250.0;;978634703.0
2016-07-20;7;34725284958.0;868181042.0;2127120631.0;35284258339.0;13432194242.0;21852064097.0;1696224734.0;5327133752.0;3969184453.0;10859521158.0;3845172157.0;3268156882.0;577015276.0;564982390.0;103871.0;24.4;21.6;1795584681.0;1091274571.0;290897104.0;15128418976.0;;958312817.0
2016-11-20;11;37262836458.0;3841826521.0;2662545491.0;39478354230.0;8106694457.0;31371659773.0;998903199.0;4447005863.0;4623707631.0;21302043080.0;9075588825.0;8889092049.0;186496776.0;167425218.0;98240.0;10.2;8.4;6396475021.0;339068600.0;355699042.0;9105597656.0;;2340043385.0
2016-11-28;11;48274542542.0;2419513146.0;3265876598.0;50207773771.0;12733645891.0;37474127880.0;1794483757.0;6716610386.0;6070601233.0;22892432504.0;8073915845.0;7916823340.0;157092505.0;139849446.0;98240.0;7.5;7.3;5242044875.0;391872425.0;455294873.0;14528129648.0;;2439998434.0
2016-11-30;11;55968565896.0;231152125.0;4000632677.0;55137272424.0;13613653309.0;41523619115.0;1880537750.0;7047008789.0;6873759631.0;25722312945.0;3964583317.0;3807292243.0;157291074.0;140040760.0;98240.0;5.0;7.0;718843306.0;480313531.0;564091988.0;15494191059.0;;2765425375.0
2016-11-09;11;48962625917.0;2641386854.0;3321366293.0;51109200500.0;13375298240.0;37733902260.0;1826613548.0;6757745016.0;6395713122.0;22753830573.0;8584068873.0;8376894778.0;207174095.0;190068155.0;98157.0;7.0;10.0;5667998882.0;378911204.0;474741143.0;15201911788.0;;2537157106.0
2016-11-11;11;41828305875.0;1178764750.0;3074511909.0;42385333756.0;9411206777.0;32974126979.0;1692491500.0;4305047252.0;4674209742.0;22302378485.0;5241463861.0;5034179988.0;207283873.0;190144406.0;98240.0;8.1;9.7;2475969201.0;448670608.0;431159322.0;11103698277.0;;2316820919.0
2016-09-08;9;33938179583.0;1040452500.0;2066199300.0;34526454438.0;13168778935.0;21357675503.0;1550461506.0;5039622548.0;3970384518.0;10797206932.0;3993576447.0;3520955896.0;472620551.0;464156862.0;99941.0;21.7;18.6;2267354104.0;948249619.0;298649791.0;14719240441.0;;777972626.0
2016-08-28;8;26918960813.0;1118019375.0;1794740499.0;27660416201.0;8264913838.0;19395502363.0;918125202.0;3684802812.0;3137533622.0;11655040727.0;3892711721.0;3359170826.0;533540894.0;523646426.0;100406.0;24.3;19.9;2099874493.0;1012586099.0;238496458.0;9183039040.0;;780251032.0
2016-09-13;9;34549362646.0;1191695542.0;2114298574.0;34950805317.0;13430008685.0;21520796632.0;1589999553.0;4955942447.0;4012937170.0;10961917462.0;4002051023.0;3553970132.0;448080892.0;439880401.0;98840.0;23.3;17.9;2357206486.0;920157102.0;294614236.0;15020008238.0;;724683914.0
2016-09-04;9;27077964021.0;1301343354.0;1807939068.0;27702319839.0;8223174500.0;19479145339.0;783225564.0;3633222621.0;3118197732.0;11944499422.0;3974900810.0;3472163208.0;502737602.0;493871792.0;99792.0;21.9;19.0;2246930958.0;966566167.0;241262569.0;9006400064.0;;761403593.0
2016-09-09;9;33950690771.0;342161625.0;2066653071.0;33802211159.0;12676598796.0;21125612363.0;1497775096.0;4802566909.0;4004277452.0;10820992906.0;2558688924.0;2085891278.0;472797646.0;464321731.0;99661.0;21.3;18.4;781814278.0;992287037.0;298353840.0;14174373892.0;;784587520.0
2016-04-27;4;43814292417.0;813129417.0;3100613030.0;43651752762.0;12727915047.0;30923837715.0;1723008749.0;5328818595.0;5079817273.0;18792193098.0;4160848890.0;3665056243.0;495792647.0;469931086.0;69504.0;8.6;13.7;1743819146.0;1089292961.0;409646097.0;14450923796.0;;1327736783.0
2016-04-13;4;39311227813.0;461567625.0;2683105192.0;38808096638.0;12412454707.0;26395641931.0;1582986489.0;5199345612.0;4563184453.0;15050125378.0;3003667240.0;2530315979.0;473351261.0;447099732.0;75125.0;11.9;11.8;747852868.0;942836433.0;362125597.0;13995441196.0;;1312977939.0
2016-04-19;4;39564329708.0;871959375.0;2704867756.0;39725089206.0;12528574118.0;27196515088.0;1535049467.0;5188423339.0;4655264259.0;15817778023.0;4092786677.0;3605364368.0;487422309.0;461236163.0;70035.0;11.0;12.6;1636136340.0;1154317538.0;355200049.0;14063623585.0;;1302332798.0
2016-04-04;4;40055652729.0;1126989354.0;2753359548.0;40323679480.0;11955512863.0;28368166617.0;1486709018.0;5768115441.0;4704211589.0;16409130569.0;4508179341.0;4053964354.0;454214987.0;428434023.0;75045.0;11.7;10.7;2465629771.0;711963120.0;359803688.0;13442221881.0;;1330586450.0
2016-12-28;12;50847234083.0;1008862875.0;3493605164.0;51427408551.0;10050097584.0;41377310967.0;1806740282.0;6756460325.0;6669728682.0;26144381677.0;5631595980.0;5452125299.0;179470681.0;164807353.0;1408247.0;5.6;4.9;2690401792.0;482523297.0;548953473.0;11856837866.0;;2458670786.0
2016-12-23;12;50008972479.0;1000287729.0;3413954016.0;50573158049.0;10870905378.0;39702252671.0;1637338193.0;6411254428.0;6518261836.0;25135398215.0;5496571154.0;5317950682.0;178620472.0;162708303.0;1408212.0;6.0;5.0;2652073611.0;326037080.0;518143839.0;12508243571.0;;2518460365.0
2016-12-24;12;43281123063.0;1682587083.0;3204913578.0;44439021597.0;7982213841.0;36456807756.0;1084786992.0;5336701708.0;5448256740.0;24587062316.0;6522621980.0;6344002146.0;178619834.0;162707515.0;1408212.0;7.0;5.0;3727164590.0;327651480.0;477222784.0;9067000833.0;;2467805805.0
2016-12-18;12;49189107438.0;141404271.0;3767864982.0;47915793291.0;8860968886.0;39054824406.0;1043847887.0;4960803828.0;5402636616.0;27647536075.0;3167225848.0;2995509021.0;171716827.0;154523815.0;1730070.0;4.9;5.3;322249951.0;411608753.0;531270741.0;9904816773.0;;2433367041.0
2017-01-02;1;58250764167.0;104699292.0;4238705685.0;56560809054.0;10790049645.0;45770759409.0;1906414687.0;7299676688.0;6941769393.0;29622898641.0;3271631216.0;3111693472.0;159937744.0;144142969.0;1411696.0;1.9;4.8;577111833.0;280972031.0;618181351.0;12696464332.0;;2413547240.0
2017-07-25;7;31993960896.0;1346760042.0;1978437709.0;32788167934.0;12328494277.0;20459673657.0;1479397186.0;4806629532.0;3563976516.0;10609670423.0;4403147537.0;3876899236.0;526248301.0;507953955.0;7867829.0;19.2;21.7;2323702722.0;1114190893.0;283742748.0;13807891463.0;44;965253923.0
2017-06-25;6;26501293792.0;1494048979.0;1761908834.0;27763128099.0;8478255098.0;19284873001.0;776558036.0;3558726631.0;2958854386.0;11990733948.0;4757155304.0;4023756576.0;733398728.0;717282193.0;122663.0;22.8;20.1;2325700132.0;1489796061.0;239363184.0;9254813134.0;58;941659111.0
2017-06-28;6;33173634104.0;957763604.0;2009567368.0;33755878982.0;12962031746.0;20793847236.0;1491779734.0;5014798795.0;3710071373.0;10577197334.0;3830948207.0;3367143694.0;463804513.0;448839485.0;261381.0;20.8;20.3;1817854694.0;962777686.0;281372357.0;14453811480.0;27;1050315827.0
2017-07-07;7;34736546063.0;599375292.0;2189915291.0;35309333254.0;13394993537.0;21914339716.0;1628063436.0;5126034218.0;3932223375.0;11228018687.0;3656735404.0;2815294035.0;841441369.0;827037959.0;1715117.0;24.4;21.0;1061409819.0;1618703876.0;294657631.0;15023056973.0;81;976621709.0
2017-06-26;6;33988071063.0;442629875.0;2075380184.0;33857569271.0;12655998496.0;21201570776.0;1360005973.0;4952182241.0;3570571553.0;11318811009.0;2679515126.0;2160128208.0;519386918.0;504577158.0;122663.0;22.6;20.2;777399083.0;963091193.0;292006859.0;14016004469.0;40;939024849.0
2017-08-12;8;25561345333.0;1583378417.0;1724834367.0;26897343689.0;7827428434.0;19069915255.0;862055862.0;3933392254.0;3298238727.0;10976228411.0;4897869160.0;4284681931.0;613187230.0;591600188.0;10920927.0;17.8;21.2;2613557993.0;1317829181.0;253658021.0;8689484296.0;53;966433743.0
2017-08-10;8;29180154833.0;829382771.0;1768546154.0;29763787144.0;9908198730.0;19855588414.0;1345801403.0;4603295770.0;3514776521.0;10391714719.0;3459495029.0;2979962632.0;479532397.0;458333161.0;10532848.0;17.8;21.3;1530395007.0;1015619974.0;277933794.0;11254000133.0;37;913199311.0
2017-08-16;8;29780814896.0;302665958.0;1813940068.0;29839892508.0;10047456830.0;19792435678.0;1324092274.0;4508402633.0;3530421429.0;10429519342.0;2454470251.0;1925451764.0;529018487.0;507607995.0;10920927.0;20.8;21.0;558422202.0;1033279022.0;278786611.0;11371549104.0;47;862697520.0
2017-08-17;8;29679063438.0;1253192979.0;1806189331.0;30866084595.0;10560804481.0;20305280113.0;1374158149.0;4660482670.0;3670105300.0;10600533994.0;4524408115.0;3886863146.0;637544969.0;616113387.0;10920927.0;21.2;20.9;2359154625.0;1310138492.0;278004648.0;11934962630.0;56;855081895.0
2017-07-31;7;31390443938.0;657973063.0;1935568511.0;31594853283.0;10834267082.0;20760586201.0;1329312628.0;4779616635.0;3419221197.0;11232435741.0;3085269301.0;2520185694.0;565083607.0;545219192.0;9109104.0;21.5;21.7;1074077160.0;1139958956.0;287318382.0;12163579710.0;40;871233186.0
2017-08-14;8;27824008438.0;546848208.0;1671977687.0;28422391681.0;9025627186.0;19396764495.0;857928228.0;3966336182.0;3421543255.0;11150956829.0;3074876532.0;2340713507.0;734163025.0;712731521.0;10920927.0;20.0;21.1;686841882.0;1481224806.0;257667393.0;9883555414.0;82;906757456.0
2017-08-15;8;26067090250.0;1368526000.0;1767278987.0;26682083870.0;8113611281.0;18568472589.0;1385659242.0;3338954641.0;2872516819.0;10971341888.0;3996778060.0;3487870139.0;508907921.0;487486866.0;10920927.0;20.7;21.0;2150821826.0;972441825.0;245979452.0;9499270523.0;43;873482471.0
2017-08-02;8;32247483125.0;678446896.0;1996441320.0;32969421869.0;11536800391.0;21432621478.0;1435175294.0;5053475317.0;3674316342.0;11269654526.0;3710792313.0;2981009764.0;729782549.0;706780333.0;12255021.0;22.5;21.6;1445574021.0;1422631549.0;313965353.0;12971975685.0;65;842586743.0
2017-07-30;7;25459557104.0;2586175604.0;1717942575.0;26756155303.0;7815708184.0;18940447119.0;816377607.0;3607033496.0;2915563648.0;11601472368.0;5826589607.0;5275086465.0;551503141.0;531970598.0;9109104.0;21.6;21.7;3856839139.0;1088202925.0;225873229.0;8632085791.0;48;881547543.0
2017-08-19;8;26091101375.0;1774397271.0;1768467251.0;27352534837.0;8179798116.0;19172736721.0;848025002.0;3910061158.0;3379925066.0;11034725495.0;5055294598.0;4414303347.0;640991251.0;618733729.0;11746945.0;19.8;20.7;2852063882.0;1335444555.0;250996615.0;9027823118.0;65;867753000.0
2017-08-24;8;32694141750.0;354272854.0;2031197163.0;32621271764.0;12026774382.0;20594497382.0;1411398628.0;4705891835.0;3757793350.0;10719413569.0;2613456266.0;2041889021.0;571567245.0;548413273.0;12779070.0;21.5;20.3;676917340.0;1125878718.0;300856233.0;13438173010.0;52;810627633.0
2017-08-27;8;27082625958.0;426941063.0;1851829911.0;27116355609.0;8076756621.0;19039598988.0;759465008.0;3438331351.0;3071647826.0;11770154803.0;2574242296.0;1917438458.0;656803838.0;637414837.0;9013961.0;23.1;20.0;580767049.0;1214277712.0;261741672.0;8836221629.0;58;779166307.0
2017-09-07;9;33112899604.0;921706333.0;2063694085.0;33387671768.0;12499664200.0;20888007569.0;1472764239.0;4667559314.0;3901236151.0;10846447865.0;3582814356.0;3150209847.0;432604509.0;417287275.0;6301562.0;18.1;18.7;1798289438.0;933060942.0;322641774.0;13972428439.0;42;851451373.0
2017-08-28;8;33646459917.0;423080917.0;2110709699.0;33481552224.0;12292012120.0;21189540104.0;1322531291.0;4737721433.0;3668221153.0;11461066226.0;2667135652.0;2008854368.0;658281284.0;639226411.0;9013961.0;23.9;19.9;616702153.0;1297089542.0;298252730.0;13614543411.0;65;753314013.0
2017-09-12;9;32405883229.0;2443454271.0;2009657713.0;33937502619.0;12336321809.0;21601180810.0;1547863759.0;4767525681.0;3968619363.0;11317172007.0;6304622257.0;5835151778.0;469470479.0;450694567.0;9815034.0;15.9;18.1;4368205049.0;1045698866.0;319890884.0;13884185568.0;52;890664176.0
2017-09-14;9;33225309271.0;3200090729.0;2072469454.0;34808315150.0;12522809017.0;22285506133.0;1594989963.0;4888769045.0;4116680869.0;11685066256.0;7180382856.0;6731146583.0;449236272.0;429551169.0;10733212.0;15.8;17.8;5362079958.0;917055524.0;324816793.0;14117798980.0;51;901197643.0
2015-05-01;5;31910791042.0;1123815500.0;2250305617.0;32314222658.0;7873045212.0;24441177446.0;1496432612.0;3209074486.0;3505167034.0;16230503314.0;4067815469.0;3571700389.0;496115080.0;467424177.0;3012284.0;12.1;14.2;2018376972.0;651350052.0;290262736.0;9369477824.0;;1398088447.0
2015-06-08;6;31719164042.0;2278549646.0;1943552292.0;33310679216.0;12314073806.0;20996605411.0;1409587147.0;4542491924.0;3653055092.0;11391471247.0;6042388807.0;5462942271.0;579446536.0;558297893.0;2362281.0;19.5;18.5;3939409097.0;1149498455.0;228771694.0;13723660953.0;;953481255.0
2015-05-17;5;27054790313.0;795412271.0;1825503579.0;27430154819.0;7592487139.0;19837667680.0;758471718.0;2994637937.0;3044813450.0;13039744576.0;3243792142.0;2716180104.0;527612038.0;499112546.0;3009899.0;15.0;16.1;927253160.0;1085324456.0;247511784.0;8350958857.0;;1231214526.0
2015-05-05;5;33218167354.0;3169340292.0;2052429993.0;35128298707.0;12505181785.0;22623116923.0;1595098457.0;4764290380.0;4142145034.0;12121583051.0;7389022250.0;6873175674.0;515846576.0;487113484.0;3012668.0;15.9;14.7;5231696347.0;872002303.0;257120611.0;14100280242.0;;1285323601.0
2015-05-23;5;29760700417.0;1087142396.0;2058338037.0;30109126719.0;9026706424.0;21082420295.0;1012919819.0;3662612044.0;3644995716.0;12761892717.0;3760209090.0;3220501063.0;539708028.0;510490317.0;3010156.0;14.6;16.8;1625774861.0;978359338.0;266302354.0;10039626243.0;;1156074891.0
2015-05-25;5;28214564729.0;806394750.0;1925210541.0;28625003390.0;8604360535.0;20020642855.0;1390499390.0;3195539895.0;3043940351.0;12390663219.0;3390341793.0;2841735458.0;548606334.0;520532932.0;3010156.0;15.7;17.0;1358109549.0;961303405.0;248297841.0;9994859925.0;;1070928839.0
2014-11-22;11;38329321208.0;768076167.0;2841234703.0;38542088786.0;9365970909.0;29176117876.0;1226238668.0;4298756934.0;4769605360.0;18881516914.0;4223457003.0;4074330715.0;149126288.0;129517132.0;2771047.0;10.8;8.1;1704984329.0;271863991.0;401378556.0;10592209577.0;;2246599256.0
2014-11-12;11;41984549458.0;720636021.0;2790476162.0;42496203715.0;12464603957.0;30031599758.0;1878318147.0;5448782684.0;5274761568.0;17429737360.0;4421470919.0;4255845438.0;165625481.0;147035869.0;2765437.0;10.7;9.5;2058727286.0;304958810.0;398704479.0;14342922104.0;;2057777751.0
2014-11-02;11;29303103771.0;1601624542.0;2020611394.0;30723370255.0;7810695151.0;22912675104.0;986994167.0;3571864917.0;3671576847.0;14682239173.0;5325371344.0;5112522188.0;212849156.0;196602432.0;2648676.0;14.4;11.0;3158401538.0;388410170.0;282868924.0;8797689318.0;;1778553082.0
2014-11-07;11;42323284542.0;2222291667.0;2810461983.0;43963244284.0;12762374949.0;31200869335.0;1844180378.0;5258477460.0;5463878209.0;18634333288.0;7056622414.0;6868221083.0;188401331.0;170675993.0;2765738.0;10.1;10.3;4577575463.0;375049469.0;383909021.0;14606555327.0;;2103996310.0
2014-11-09;11;36473078042.0;463112188.0;2668709751.0;36418813386.0;8066609205.0;28352204180.0;1001357041.0;3727381649.0;4302309876.0;19321155615.0;3459035464.0;3270607243.0;188428221.0;170702790.0;2765738.0;10.2;10.0;1172901682.0;252148792.0;381478180.0;9067966246.0;;2033971185.0
2014-11-21;11;44790844333.0;486387229.0;3036916722.0;44768190961.0;12787695110.0;31980495851.0;1843038897.0;5320413414.0;5532557755.0;19284485785.0;3947304107.0;3798177285.0;149126822.0;129517762.0;2771047.0;9.8;8.2;1367432413.0;339572031.0;446653528.0;14630734007.0;;2240290800.0
2014-11-25;11;44262394354.0;407284896.0;2998677697.0;43943128804.0;13240736986.0;30702391818.0;2008269636.0;5845440471.0;5476817658.0;17371864053.0;3518458751.0;3380007118.0;138451633.0;118382810.0;2771577.0;11.4;7.7;1142014741.0;162515633.0;431761708.0;15249006622.0;;2213921403.0
2014-10-28;10;39352053104.0;376935313.0;2554761538.0;38482343647.0;12756353547.0;25725990100.0;1722563238.0;4609285521.0;4830166283.0;14563975057.0;2451884178.0;2227065479.0;224818699.0;208836718.0;2002885.0;12.8;11.8;1154932257.0;484264169.0;389896785.0;14478916785.0;;812686316.0
2014-11-17;11;45370076625.0;323668250.0;3104948758.0;44814302908.0;12590587312.0;32223715596.0;1911420080.0;5770627123.0;5422704341.0;19118964052.0;3320917216.0;3172072431.0;148844785.0;129432583.0;2765637.0;9.6;8.8;863717883.0;245546867.0;448073923.0;14502007392.0;;2211638811.0
2014-11-06;11;44133245604.0;641073896.0;2976861596.0;44305021377.0;13257947559.0;31047073818.0;1961982446.0;5635089101.0;5542473626.0;17907528644.0;4215347410.0;4026681653.0;188665757.0;170940413.0;2765805.0;9.9;10.4;1692751028.0;430473340.0;425636146.0;15219930005.0;;2092117295.0
2015-01-29;1;55290603333.0;1955052625.0;4108094470.0;56160431996.0;13838364165.0;42322067831.0;2322700657.0;6655288338.0;6945048705.0;26399030131.0;7484890620.0;7283692333.0;201198287.0;172910328.0;4415653.0;5.5;5.6;4760580979.0;232952793.0;551914861.0;16161064822.0;;2491356847.0
2015-01-15;1;50007389583.0;2860966063.0;3549010918.0;51614944366.0;13533136151.0;38081808215.0;2124624445.0;6161446904.0;6333184709.0;23462552156.0;8496242847.0;8336656278.0;159586569.0;132047662.0;4415546.0;8.3;5.0;5769654410.0;243748044.0;478711083.0;15657760596.0;;2482840394.0
2015-01-30;1;56441009000.0;1403819375.0;4234806122.0;56614891003.0;13366590385.0;43248300618.0;2259909199.0;6625773638.0;7069091201.0;27293526580.0;6395849223.0;6194166674.0;201682549.0;173390775.0;4415647.0;4.8;5.6;3558109292.0;333966490.0;583341722.0;15626499584.0;;2503773442.0
2015-02-07;2;57955552771.0;1580074042.0;4870091908.0;57954258199.0;10494278076.0;47459980123.0;1565623322.0;5853318876.0;7179893729.0;32861144195.0;7055882149.0;6838818778.0;217063371.0;188377428.0;4245472.0;1.4;6.1;4118233500.0;445565622.0;607010770.0;12059901398.0;;2492083028.0
2015-02-20;2;52085531563.0;2205419313.0;3755195469.0;53488983945.0;13107992055.0;40380991891.0;2048235917.0;6045048608.0;6706593024.0;25581114341.0;7878837047.0;7597880056.0;280956991.0;251276239.0;4359684.0;5.8;6.8;4786159035.0;524884219.0;514769882.0;15156227972.0;;2567793794.0
2015-02-17;2;54296033313.0;362196521.0;3994913808.0;53738591405.0;13520705298.0;40217886107.0;2202394328.0;6337948436.0;6766570391.0;24910972952.0;4366065526.0;4085307799.0;280757728.0;251066959.0;4359725.0;5.8;6.7;1411868410.0;428603362.0;566397105.0;15723099626.0;;2525593756.0
2015-02-27;2;50838672104.0;1319763208.0;3632123224.0;51335116263.0;12970205091.0;38364911172.0;1982555942.0;5902925621.0;6440265464.0;24039164146.0;5978978384.0;5671196243.0;307782141.0;277751591.0;4364709.0;6.8;7.3;2852500521.0;564937091.0;530647792.0;14952761033.0;;2561540771.0
2015-01-21;1;60597607625.0;206338792.0;4708043909.0;58793041356.0;13810940791.0;44982100565.0;2327908081.0;6751182185.0;7190771646.0;28712238653.0;3733364203.0;3554499903.0;178864300.0;150799672.0;4415519.0;3.0;5.2;980069438.0;259136804.0;623547770.0;16138848872.0;;2494157961.0
2015-02-02;2;59829341375.0;282155792.0;4622525642.0;58036079161.0;13393032111.0;44643047050.0;2177913052.0;6835330037.0;7047659049.0;28582144912.0;3736654575.0;3519657097.0;216997478.0;187495816.0;4245894.0;3.4;5.8;828556111.0;399900809.0;625235354.0;15570945163.0;;2508197655.0
2015-03-03;3;47657491688.0;1205193438.0;3306262297.0;48738983289.0;12919278799.0;35819704490.0;2049802451.0;5849539327.0;6165800292.0;21754562421.0;6083885364.0;5760254500.0;323630864.0;289655275.0;3465411.0;8.4;7.6;3042118778.0;560504851.0;490938027.0;14969081250.0;;2481261734.0
2014-12-20;12;42571359708.0;1325609563.0;3253528971.0;43179947902.0;9354003866.0;33825944036.0;1289513140.0;4815988994.0;5275861560.0;22444580342.0;5639951666.0;5515601417.0;124350249.0;98958222.0;3562016.0;9.3;5.2;2856865296.0;220175075.0;452224937.0;10643517006.0;;2562906732.0
2015-01-10;1;41071759542.0;3245497542.0;3105788474.0;42789453167.0;9513477446.0;33275975722.0;1258313279.0;4669971682.0;5170488699.0;22177202062.0;8464284851.0;8324742597.0;139542253.0;111972489.0;4371918.0;9.4;4.8;5761876229.0;244027301.0;395305209.0;10771790725.0;;2458381321.0
2014-12-27;12;46655090000.0;2987694000.0;3665874246.0;47736045444.0;8553882908.0;39182162537.0;1311583001.0;5097943770.0;5898557187.0;26874078578.0;8241201323.0;8113195451.0;128005871.0;104145593.0;3561778.0;6.0;4.9;5674388421.0;132037896.0;506677632.0;9865465909.0;;2434771689.0
2015-01-03;1;48002460438.0;1874849188.0;3798540871.0;48413487212.0;8828948912.0;39584538300.0;1362812415.0;5106444951.0;5940772405.0;27174508529.0;6605068028.0;6471947625.0;133120403.0;106013481.0;4371250.0;5.5;4.8;3944132694.0;241010953.0;520651195.0;10191761327.0;;2419924380.0
2015-01-07;1;57282819563.0;346364208.0;4326085455.0;56028038108.0;13748948451.0;42279089657.0;2197784521.0;6227293152.0;6869991823.0;26984020161.0;4026405994.0;3886972896.0;139433098.0;111865875.0;4371574.0;4.4;4.8;1231381563.0;310066236.0;608737785.0;15946732972.0;;2484958195.0
2014-12-18;12;46417203354.0;2320776896.0;3193370525.0;48072428222.0;13077245722.0;34995182500.0;1944726424.0;5808587187.0;6058546036.0;21183322852.0;7615075337.0;7490999556.0;124075782.0;98683889.0;3562016.0;9.5;5.3;4896633931.0;186926864.0;445703048.0;15021972146.0;;2531516226.0
2014-12-22;12;47696964375.0;1861928167.0;3318186414.0;48686341387.0;11367256555.0;37319084832.0;1950328093.0;5979567557.0;5915114623.0;23474074558.0;6649083093.0;6520999687.0;128083406.0;104064092.0;3562152.0;8.0;5.1;3815129746.0;322324040.0;479591500.0;13317584648.0;;2511628699.0
2014-12-05;12;53663691792.0;218704875.0;3930574862.0;52220652241.0;13092759090.0;39127893151.0;2085001795.0;6244246613.0;6725741910.0;24072902834.0;3247564410.0;3111138431.0;136425979.0;107922873.0;3448348.0;5.7;6.4;684253715.0;183864372.0;541324222.0;15177760885.0;;2378532050.0
2015-01-01;1;52125759542.0;645121833.0;4233721970.0;51368802634.0;8003793339.0;43365009295.0;1353074552.0;4875656636.0;6117320591.0;31018957516.0;4714517173.0;4584858778.0;129658396.0;105987761.0;4371250.0;2.1;4.8;2014306382.0;329572928.0;592630278.0;9356867891.0;;2370637864.0
2014-11-27;11;43792456500.0;544134521.0;2948712893.0;43727522039.0;13148605000.0;30578917039.0;1941644914.0;5740471272.0;5484957130.0;17411843723.0;3855430126.0;3716531910.0;138898216.0;118866906.0;2774418.0;11.1;7.4;1379730949.0;231371748.0;427517174.0;15090249914.0;;2244317210.0
